NAME	REFERID	HASH	LENGTH	CRC	ENCLOSE	DEPEND
art/charcg/1068	MLC	21652ca6c0cbab275b3ec9fda75605c1	545803	2776833675	0	
art/charcg/1069	ZMC	51574f13c03a197fb3d4da67dc3bc2c3	537966	3885802068	0	
art/charcg/1070	VYP	baebdd51324d5fd0c4ecd5a7939ca4e7	628610	840484583	0	
art/charcg/1071	XHD	05234e21624891a4cdea29edfa8bceee	635354	4208859246	0	
art/charcg/1072	VCP	68d93f0cb7a6ece7af2c5e876e19f354	1299306	871791244	0	
art/charcg/1073	IFP	5ed3bba40a4eff899131e7289e192b92	979161	1302119988	0	
art/charcg/1074	MQK	4f64c2c64dc9184d0a3b2e3bbc946f3d	1318619	783520390	0	
art/charcg/1075	ZPC	a2c0ecb62ddc480278a636c3c73b893b	592198	3172865869	0	
art/charcg/1076	BIC	9461e5b2f8a8976b66f35e36a6c8c946	811203	1069033196	0	
art/charcg/1077	KKE	1f42e5404f83c83d5214c3da0b5eb684	762883	4012117368	0	
art/charcg/1078	MCV	c52688168a2c97d79e69d62e8d3beaf6	1074074	4249236040	0	
art/charcg/1079	UDB	76cc35cd844dfc73f92aafa4a6e0d6c5	623250	2970856312	0	
art/charcg/1080	JDC	571dbd93d20f77133cd4ccdf9edffb3a	958550	2330134418	0	
art/charcg/1081	QBY	84f7e2d5a269706dd016dbe0aa0ea69c	1176790	1424312796	0	
art/charcg/1082	PVS	2cb2c9d2a59065d15b7ccfbe6f90301c	1198453	3144958644	0	
art/charcg/1083	BUS	e8249d7b814c8e43fcb83519261ffc89	913357	4058211092	0	
art/charcg/1084	NDT	1be3255fefc12d22e64443df117a5228	831136	78921301	0	
art/charcg/1085	TLR	2cca7bd730cb5cf8c281596c4abda2d2	1177225	3539672874	0	
art/charcg/1086	UGF	54d17df452c17ea367bb32d7e2dc8883	644298	3633576334	0	
art/charcg/1087	DNB	bf752919767b2cfab01fc13e1ffb91c6	1010660	2117928709	0	
art/charcg/1088	GWC	afdeb013a51d9caaa43ebb8a0495d785	917793	174428268	0	
art/charcg/1089	NRK	efad0f4bcd7cf4ed6dfc85881a954b84	1128947	3727917830	0	
art/charcg/1090	LXT	382bb207b34f05c393f789b10b4689a3	1146316	3490973149	0	
art/charcg/1091	AVR	cc2ccebeb9c8ff3f73c7e3c03835d267	946355	864261046	0	
art/charcg/1092	XBD	989135108f7e145096c30025f11c0ec6	791026	718812132	0	
art/charcg/1093	QBV	1eb93141603a7d2627acd161c7ff369d	927477	2943517188	0	
art/charcg/1094	KEE	161eef947d419c0d72d87750605c4be6	463473	1592848712	0	
art/charcg/1095	BRU	65fa71c36907dbd9e010c6256fd67f2a	576496	4058968423	0	
art/charcg/1096	DZC	c1d499e5cf6473c1232b6a46dce1f7c7	783753	3560133861	0	
art/charcg/1097	XOG	c2c19a04fdea94f4d52dfed8a5cab0a9	1099715	2730363586	0	
art/charcg/1098	MZN	563201594c6122cf8edbb58fe903fe38	859575	3871545617	0	
art/charcg/1099	VDH	68185ddc6ba77c576a5451d73567efed	937014	2946058681	0	
art/charcg/1100	NWT	0dc3ecdeb1b6e18f533d58734fb9cd05	822407	1944947821	0	
art/charcg/11002	AHL	b4d8b3651023840c72b6fca98ffd2220	1170381	3855692762	0	
art/charcg/11004	YPO	0cd7892e2bec967975f5e7b1da4fba16	1435836	3958562217	0	
art/charcg/11006	MEY	a008e9b3cbc4b389b15bd78b4b03cdf5	1502697	2210399442	0	
art/charcg/11007	KZE	e1189c8a0e36db5b8a979b9d71213999	1487257	2117378386	0	
art/charcg/11008	OBF	cae8ff71b75c7b3008f8a7d9207e0519	968113	2053167268	0	
art/charcg/11009	ZVD	ac36082dc1ec7c8029693339d67f02d8	1192451	24635313	0	
art/charcg/1101	NQZ	263c30d964e8bc434e13bada137ae2a7	918868	3162043517	0	
art/charcg/11010	TTC	73a8ef27a633cd7ea7fbf1602dddef7a	1108960	403095900	0	
art/charcg/11011	PHA	712a09686df920a0dca6f1b7eafc8c15	1264728	1574839445	0	
art/charcg/11012	RNK	c3e7229a02191f1c3c0dc681fbce941c	931829	3948212625	0	
art/charcg/11014	EIN	3c4eb8a5f5d71da91fb1d11c2cb4dbf6	173486	2535233269	0	
art/charcg/11019	DJK	04d9616387b40685093ec5c3ea19c458	1304592	2981517873	0	
art/charcg/1102	KKT	275fac859c2908efcfce84a6487a713b	879031	677867757	0	
art/charcg/11023	ZDD	4ae03b4c16b154c99af9ba7f0c12c2d8	1436829	127742586	0	
art/charcg/11026	BUW	ffa91d1fc80224dc86ac94fd3d5a56d7	1217727	1371603802	0	
art/charcg/11027	SCQ	2285fdbbba2cd58002fa0e680ebb4ab3	1283700	4280807495	0	
art/charcg/1103	AEZ	6a1cc935b314df845934b23626bfc71b	497439	2242337250	0	
art/charcg/11033	DIQ	76700765d3a91c0ad222a4c0954fa665	1630963	132662482	0	
art/charcg/11034	YVF	5744a163dbf4a9e64ef7eac4e7dc7e79	842161	711211083	0	
art/charcg/1104	WQK	2dba465bd5ada377be3fe6662afe5ba2	743873	207800684	0	
art/charcg/1105	ZCU	6acc463271629c2d7ddbea7ef419dacc	1055247	3798662165	0	
art/charcg/11056	SMV	00d293109a3a180828ac9374f6d5ca8f	897519	4274596990	0	
art/charcg/11057	YWH	27191f1e4e5efcddffd1e61f1bcfb015	1058877	3762668877	0	
art/charcg/11058	SBY	9174babfc2ad8dfd8611b378e34d111c	1202138	1522265802	0	
art/charcg/1106	UVU	0efee636ac43edda089e3a1df978fda1	1203550	756480728	0	
art/charcg/1107	LGY	c8a53b52fba61a10b36bde7c99c5b292	882774	1720725150	0	
art/charcg/11079	URU	5f5ee24b6bd75e1b352d0ece8cabcaa6	1130912	923647216	0	
art/charcg/1108	WAZ	f221414082706e7e9c4bb7b62ca3dfbb	1019864	3498272628	0	
art/charcg/11084	PDK	651803860bc692621f2551f7424cf24b	1012121	2153974910	0	
art/charcg/1109	PDV	3018641aa6d553372a9e4826bf3a1624	1373056	420218376	0	
art/charcg/1110	PNE	2e1385da3d1d585a96d75012c96434b0	1311813	1671827318	0	
art/charcg/1111	ZPS	42919156d2d446cedb4717fb2055a1ef	1315393	829083834	0	
art/charcg/1112	GDA	5206686ec9414c1aaf16588a6b3f4d81	1775347	843462773	0	
art/charcg/1113	HCY	e616cd3f2f005f3aa8d99c6e01b1fa97	994048	2126640282	0	
art/charcg/1114	EBB	15441aad8a0fda1f5a00079ea654b17f	1415383	1776824433	0	
art/charcg/1115	NPD	2e614d84d7ef46cbb2e99c7845eee447	1246947	3814445094	0	
art/charcg/1116	OAP	531ac11c2a0bd002390da88ace36a191	1252831	3287844329	0	
art/charcg/1120	UXL	fd38d5fd2016121e80c2dee46ecd4946	851713	3910206167	0	
art/charcg/1121	KOL	414fd85f3cabcd8d9fdbc7287f746a3a	1063339	1310419548	0	
art/charcg/1122	VXL	780dc90de26810a4062fc485e6a3b5b7	1445589	3435027554	0	
art/charcg/1123	LPB	ee043234ccb607a9fcd039e40475d8a3	663050	4050083825	0	
art/charcg/1124	IMY	ce90c6666ed369a419f5dedda25c4c9d	865575	435820797	0	
art/charcg/1125	CYG	2a76e33e1650124784c2e5a07e33631a	1358557	712203952	0	
art/charcg/1126	UHW	5838c05ba397a8b4c592060edd9ba906	1229542	3230482413	0	
art/charcg/1127	IOG	2dc387f20e7a82b0e1d25baaf62d6c67	839867	2870237313	0	
art/charcg/1128	NCL	52f3ad7393c7df26c696a239057c42d7	1300305	423060530	0	
art/charcg/1129	LLD	2ca8758be4078e1dbf0d861f2c3b1aad	777440	3815490891	0	
art/charcg/1130	WBG	f1a6a2f7fcd292ac9994249ad0a75d9a	1352022	1765483995	0	
art/charcg/1131	GKK	99f35f893200ab709eb6068869b41e66	1121935	3857754005	0	
art/charcg/1132	SAM	41402303611889fab850ef1322e3e27d	1165809	2978925155	0	
art/charcg/1133	BMW	315d99150301cdca5491a29dce4a3d3c	1568031	2233286269	0	
art/charcg/1134	PKZ	efd4954a7cab19f98c39865d67c08e97	1188582	1468378166	0	
art/charcg/1135	BHV	2948da4de39fa6c3a4aa3d8bb7261871	982868	1114301325	0	
art/charcg/1136	NXL	b3aa13d224ec99492924a832ede36ddb	1063446	139024801	0	
art/charcg/1137	SRZ	964b9878c4c8e506292d91df74277794	1531107	3728627194	0	
art/charcg/1138	FXY	fa2a35c25639d9eb91a45ba77c696227	936321	2538516122	0	
art/charcg/1139	WTG	7c05b6938de5825e6305d4d50e2bb5d5	1105088	2284941664	0	
art/charcg/1140	AKT	e729d9b9ca410cf5e98055fb1f1d2031	1015126	3779995310	0	
art/charcg/1141	WCV	66b8d4a32d4bbcfb7e65c154ed4f2629	1271840	3844138386	0	
art/charcg/1142	FTB	1df14003540a2e7f02badffaf015d19f	1396071	3892445377	0	
art/charcg/1143	ZPL	e43d925ec2ddb262b5cdc0bbc36cef5b	1039004	3702873158	0	
art/charcg/1144	ILA	1e36560c04e25fd7b24788d1b1fb7391	1087021	2656058536	0	
art/charcg/2011	PVP	e031638f6e19d9d482646a22449524b5	619065	3157535745	0	
art/charcg/2012	QVF	1ed529493ef8b454c4eed04daa8c3411	624060	1414066378	0	
art/charcg/2013	TKZ	65aa62a1d2bef625a1012426397d8842	627261	3538233729	0	
art/charcg/2014	PIO	5ed12e584c2df330b4cbc04fb13159a5	624545	3063229688	0	
art/charcg/2015	IBS	6e44b70c4e5a29ba3dc90685496e06ed	627690	1891939023	0	
art/charcg/2016	GVM	dd302cde2b8ab35caeb9d7db9668a9d4	627356	1798211020	0	
art/charcg/2021	XHE	2c63dd2b86699e24dddeb48e8b3415a6	638932	123060965	0	
art/charcg/2022	EQE	680c8a6a4fe3ef4ba708a86e18e93cd4	643840	3407710232	0	
art/charcg/2023	XVU	8dcc9dd1146d6e20affc1800f49eb189	647283	2920722050	0	
art/charcg/2024	DTX	ef688d85c1f51b32395ae5dce06d0e79	644465	1283901707	0	
art/charcg/2025	CVF	8ae1b6e2aa62c39be864d4b5ada2d6de	647623	3249412125	0	
art/charcg/2026	MLH	e1704b405fa3fc10c48c5024392f656b	647972	38872928	0	
art/charcg/2031	SHB	4f270d7cd73373b7fdabd53efc64e78e	659835	3112776007	0	
art/charcg/2032	ODP	ac0dedc0bb14976f4fa6cd141433ef69	660141	3563290353	0	
art/charcg/2033	SVZ	ff5b98e80f7d8a5e4fb50777648db91a	663934	1420836998	0	
art/charcg/2034	XTG	46bdb67a69a9fab209ba71ca57d3a017	661970	2760012866	0	
art/charcg/2035	DPE	0ae01a782ef056fe652a4e221033ee2a	664479	3072705902	0	
art/charcg/2036	QEM	281b7c1a41fcdf2bfdf070f8941e9afd	664159	1288668544	0	
art/charcg/2041	ZHW	444f04cb0bc48ed9e7ab2296bcd1cd94	661419	1289688937	0	
art/charcg/2042	QRQ	b7bebc006c9e4e93e73ff8af14a1e20a	659938	1360197814	0	
art/charcg/2043	TFG	eea37ac7b14601ea933fe0e7edbb71bb	666236	4035893082	0	
art/charcg/2044	RJJ	57d0bb6d973ddae1bbffa82b029f92dc	661617	2852345551	0	
art/charcg/2045	DRD	6b2c4701f225e2757ba60ce0da80246f	667522	653738657	0	
art/charcg/2046	PAH	8bc4515da0bc77da6779825d56dd7a1f	667913	3624507132	0	
art/charcg/2051	ZQF	40c05604436a39cf2e02d4ec3289b534	871285	3437487388	0	
art/charcg/2052	MFZ	0303f645959ab43601be11bb78be9427	871787	3127372749	0	
art/charcg/2053	BUB	d56e0815f1f18e4b10559a1edbc4cab0	871510	3294134587	0	
art/charcg/2054	QYG	bbcaea33abdecbece85c8ac0f23e8af4	868649	2573267821	0	
art/charcg/2055	BLW	39b6a960b022e4fcf937832c6ea4d16a	868240	3247357068	0	
art/charcg/2056	NCC	cd60761a5be0c8e8482e0170390cb97f	869485	1567516951	0	
art/charcg/2061	EFY	d96d0db8ab0a8deb8ff08a8eeb69d303	599913	806422024	0	
art/charcg/2062	ZYU	304a2b9061b10cbbd1b473d4b9bca499	596388	4001750359	0	
art/charcg/2063	QFM	3a7e2bbd2dd7b3d974e39cae4918ac14	598444	4261442675	0	
art/charcg/2064	POF	7823a0cb3fdc8e384ec22034b5aa609d	596697	2901885725	0	
art/charcg/2065	EOX	31d6d417f7f7120572557f340d058c73	596679	1949429075	0	
art/charcg/2066	BIN	f9d3ecb6e15525532772a83ee89dd4fe	597561	1057234960	0	
art/charcg/2071	RDJ	523eba3136574a3f0daf90f0b1aec77e	889027	2900213365	0	
art/charcg/2072	ROR	83bbd048bea9eaf3bfa67959ae51a30b	880918	1060282952	0	
art/charcg/2073	TID	0b28cdc575f3e7e5d886c2365fc15ab9	879156	3560861849	0	
art/charcg/2074	TDK	4f377d8e375745771ed1dd0d36a910e5	877788	2220801052	0	
art/charcg/2075	OYS	01291754530b4bae900f323c10a7301d	877906	1315562060	0	
art/charcg/2076	VLW	135df4ecf2f636dcbb37d7d63e6792be	879270	206094900	0	
art/charcg/2081	GZC	27e144b1465e9b2221b3adeee153fd4f	725699	2626621380	0	
art/charcg/2082	KBM	56ceb3e20a71f89d4429bda4bb873651	271338	2255512921	0	
art/charcg/2083	UUQ	f2b7093f697881537021f03e816c6a53	736468	3052378137	0	
art/charcg/2084	LIH	fc70041408655b629d0f040377bd77a1	735776	2054082479	0	
art/charcg/2085	KRT	f8a508c00b67552e03ab89acb6148314	734103	4040320356	0	
art/charcg/2086	RBR	24927df438ae3acb6c239a24003e96de	736773	2863520437	0	
art/charcg/2091	EWB	abfadf897d790361c95553272a9a7739	726509	284747332	0	
art/charcg/2092	YQP	04f03333b4b6ccb32013a3df39c70b0f	728047	4113263044	0	
art/charcg/2093	UER	970cdc5838853b4cd0948b78b09aa780	729979	2173651285	0	
art/charcg/2094	ILU	01ba4104d233f8ae403d00e8991972e1	728016	180166168	0	
art/charcg/2095	IGQ	3a05824366f1abe9e6b89d5fa08dd848	730228	4215324650	0	
art/charcg/2096	FYS	620dfedd6581ce754a5775c61e31e0fd	729715	1424575095	0	
art/charcg/2101	HPZ	a2d1a99076d77ee8d2eba6c0724aef3f	674151	3142910723	0	
art/charcg/2102	JTX	f8eb105e68b0ed53641a8fe506409549	672849	2264861131	0	
art/charcg/2103	SPZ	8ce1710cf0648a605742fce0c6c3ca80	676965	1370288249	0	
art/charcg/2104	GHW	dc398a01001ba5a7466033166c7b9e12	674881	2671727147	0	
art/charcg/2105	HOS	38b6c4c982f39ab2ba2670497a66ca9a	677309	1465359163	0	
art/charcg/2106	GLC	253458c2d4ee5d4e777dc6955435657d	675992	3879855567	0	
art/charcg/2111	OUK	4bdd77229a1a7006c4a86bd413a08a02	739298	3545996649	0	
art/charcg/2112	QNG	77a0dd48d81f2a899e146f5a747b926b	739315	3320550085	0	
art/charcg/2113	ZUS	eb36d751eab4ee4388f388a9fd4f1551	739877	1777293660	0	
art/charcg/2114	CZL	d40ffa3f22c0a9411a04d68bdb58ffb4	736010	1937980467	0	
art/charcg/2115	PBF	8402bcba43bfefbeaca2b7cf7792f238	741557	664158789	0	
art/charcg/2116	MWN	981fd77e5d7643abeb3ea126bc3ae9fc	741608	2091542928	0	
art/charcg/2121	VND	d68a6e22acc121482c013d5b1572d810	436716	3384320713	0	
art/charcg/2122	CAL	03cc3e36a32e8958cd5f7ee06ee419c9	435310	630735755	0	
art/charcg/2123	WLH	d0ec8fc4220e69630cbe6743a024617c	435669	3709628516	0	
art/charcg/2124	JQS	9d066034b4c15a1b69bb259c0eaaa776	432543	2613197332	0	
art/charcg/2125	HMM	2f57cb4d0abb6cb33fd0091304d8b293	438379	2722597182	0	
art/charcg/2126	RTQ	038d2f1faf4fda184e468b6f68a13bce	436612	271474222	0	
art/charcg/2131	XFK	7e7aa514df5d5477c637a5c2e2a3a0ff	648643	652596839	0	
art/charcg/2132	MUC	2d995c2b9842614bf5fd185b295bc7ab	647184	3058256539	0	
art/charcg/2133	QFC	1845826b744be2e2c55f3254048c2a66	645979	1320381175	0	
art/charcg/2134	CJV	ce5550991e905080668b2a5a7cfcd7fc	644134	3434145708	0	
art/charcg/2135	JMV	a9a270f39cdb926b1614ed2ff3d27ac5	649363	2407287305	0	
art/charcg/2136	CFJ	2ec1aeb49c548d2498e2fbef5b6c0e94	648882	2735022623	0	
art/charcg/3021	TGD	13f7f87e9112e3583d0afaa84470daf4	1285008	2868900075	0	
art/charcg/3022	KTD	7c94fff6f1cf6f3bde88ef2ee962d337	1455893	2999771718	0	
art/charcg/3031	VHI	5172199248c784f5a26ad6ef7fe79ec8	849881	1051321623	0	
art/charcg/3032	ZTO	7b741f938932409a744e068e0cae2c3b	1316275	1925642581	0	
art/charcg/3041	CYF	a3d7dcb46261b5bcc99b9d2f81a98593	258798	1261514685	0	
art/charcg/3042	LEL	4f5041c022306c8ed39d82b1cd4dc5f7	324037	3106091704	0	
art/charcg/3051	ECA	e8a8691cb54c91fe2022aa2430d84888	1181912	75301563	0	
art/charcg/3052	SPA	aee1d521751253b06bfe7d712e2827e7	1181912	674427461	0	
art/charcg/3061	GBV	0610dee5a4f1a82e119d86ed59c81446	1238402	3919039686	0	
art/charcg/3062	JEZ	7f92dffb850df0317bbfa039130ab384	1425958	3506732675	0	
art/charcg/3071	QFN	e4fb16d94e18b4fe7057ab2232d8e17f	914214	3624558711	0	
art/charcg/3072	QCY	206332a51df7ba0d2a99bc299c9886fc	936800	4094044814	0	
art/charcg/3081	OHD	4a8d50d4d7a36b5d06ba94cedee99c12	1412728	2874862616	0	
art/charcg/3082	INZ	2415d52875d41c748063ba8d42166f94	1796716	906946526	0	
art/charcg/3091	PQU	e17f2b8753fd7daa57d1ea01ad8ba446	825306	2300952018	0	
art/charcg/3092	ZDJ	f4a96717c20c7b6666b82d08314ee91e	888507	2511112103	0	
art/charcg/3101	NAS	0ddc26bedc1874ef994c47a4e6311d67	1227205	4196340553	0	
art/charcg/3102	QBC	b1e407856bda1f5e75de421dc44ac072	1454104	3760603279	0	
art/charcg/3111	IJN	452221ade5239ffd13041cc1db7a8854	1060766	1378891288	0	
art/charcg/3112	CJL	053242df8a94e7b32ccd7a8c1382b0f9	1341959	398611410	0	
art/charcg/3121	CTW	4cd55181365edb115695ce22b65bbf46	990178	2658636726	0	
art/charcg/3131	HZX	660fa805dc4a36ad7a3073b329246fad	177176	3440253277	0	
art/charcg/8001	CFG	23186865a4f649f721f4cd56d78998b2	1244835	2823782145	0	
art/charcg/8002	LMO	2246eb0f83788b4b64dd288bdd41df35	1229113	3893204812	0	
art/charcg/8003	SDW	fa064938d956cd7d785eee7026bd8f70	1684018	639652123	0	
art/charcg/8004	IHJ	fb6b9a3d64cb00bdce451d500391b623	1189090	2022918170	0	
art/charcg/8005	FND	dba3d16d941796440c4af916dcd89769	1513690	758244086	0	
art/charcg/8006	FNF	3e486663f513eb9663fbf5d17a35a98e	759197	2317383489	0	
art/charcg/8007	QWJ	d2cf7d8fdd53ea9981ec55333dda8e8d	1454254	2484589251	0	
art/charcg/8008	YDW	f79718b7bc5c6976b4ddd7ca96504c91	951711	1904799800	0	
art/charcg/8009	QLE	bd7198008c844fca58d4348bf9ff5fd5	1203403	472252390	0	
art/charcg/8010	HKX	1b3a8bdcec3e4e4842c4185782dc6b51	1747990	36607709	0	
art/charcg/8011	AWN	2752ceb2e5cbed6fbcee4601f06cbcfa	1214050	879824426	0	
art/charcg/8012	VJV	a6979392c094abf0b38e35c5b56b4ffc	1288628	2319876044	0	
art/charcg/8013	VVX	e4b1e10e63e465d090b94953fa86790e	1365332	193740832	0	
art/charcg/8014	JSW	03889b331b6fbc677a101760e448ed10	1448380	3441529571	0	
art/charcg/8015	YKE	dc133627fb949d3003859198bf3717fe	1631451	495296588	0	
art/charcg/8016	VEO	be881fffa9db7ad524c0ab3870c88e32	1988329	3644445670	0	
art/charcg/8017	XBW	f01adde297599a87890190459b796577	1610402	762444983	0	
art/charcg/8018	MQV	b67b9a22bfba0598d0991e40aaaf0f6c	1651938	1337904263	0	
art/charcg/8019	XKT	86ec3d68e58162cddeb37c5b0f8f084e	1624676	3160073252	0	
art/charcg/8020	BKE	0eb6d7a3c855a14d57f3224ac8d248bc	1456343	660213800	0	
art/charcg/8021	IFA	0b77e9ce511fed95fbf24b1b4a4bc5e4	1695079	3561883780	0	
art/charcg/8022	VVK	0166123a9e9197278ea82646e13c8fc4	1544319	1388978909	0	
art/charcg/8023	ERV	781701978063c1bdc6bb664e56538d47	1822819	3984490505	0	
art/charcg/8024	LBP	7d28fd1bde6f91732608058a8961df99	1550637	985575692	0	
art/charcg/8025	SKX	53a72ab39fc97d01c4eea24340d1f041	2237266	4034089053	0	
art/charcg/8026	DVL	7466131000f0f82da2abc8d30ad7b283	1834209	256429691	0	
art/charcg/8027	PHN	41a9d2fb49c68f38a0bd8baba9edf6bf	1816000	1683791339	0	
art/charcg/8028	KOC	43f8968b0003f20ad842bc5f7a9c9c76	1525299	399028505	0	
art/charcg/8029	RJS	6cacf96010857b6feae28d71798765f4	1970621	4291940521	0	
art/charcg/8030	PGN	6d9f94a441a2216917dbd2ac989ae26a	1848436	3983039761	0	
art/charcg/8031	GJR	4328c2783ad3c33f1834dea604cc461b	1785252	3496317945	0	
art/charcg/8032	OSN	eaf0dca9d94128240d1a6f430381e51c	1859559	1198471492	0	
art/charcg/8033	IUP	96099558dd9cddacf577c95cd7941107	2011691	1052971868	0	
art/charcg/8034	WKI	743c938a6b2122046e391e7c32121a56	1501762	4181233132	0	
art/charcg/8035	KVI	f3f649aec2a6f4ceec3c647a4ceccfd1	1781584	661514775	0	
art/charcg/8036	CMQ	8d883a4a5f86f263c37c67a729e878fe	1388274	460145364	0	
art/charcg/8037	VXU	f4f924a0bacf7f1db176c023a5444f3d	1652516	3115777238	0	
art/charcg/8038	VCQ	c56cdbbb18594ae6b0fabaf20e5e36e9	1231219	4282817663	0	
art/charcg/8039	SXD	40fec758bac7472cb346cd43190258e3	1555917	3877320314	0	
art/charcg/906	SQB	c0bff544ad3e29af4522ef7e66dbfedb	715991	4063402327	0	
art/charcombo/1003	OTN	227b3900ba2a6569d838a5c7c7862715	173400	3790505018	0	
art/charcombo/1005	UNF	23b7fdf338bdad17d2433e437cdee953	125355	1054360346	0	
art/charcombo/1007	KJR	887663a0eb3982afbee000b3b09f823a	145392	2769448286	0	
art/charcombo/1011	JGH	2798bc67b8a10af07897d3be32526883	215912	981244768	0	
art/charcombo/1014	VCA	658cd2f9336a16b71686f0405cd89ca1	231734	1855465698	0	
art/charcombo/1015	LBQ	5b62d84617dfab0578b92ea050f1c6c3	214798	3784908492	0	
art/charcombo/1028	JSA	52e9bf78c2da22ff71601dd0e96a397c	171447	1011899664	0	
art/charcombo/1029	NAK	f8143b2beadc627af7b5e35355082908	223946	791778410	0	
art/charcombo/1030	MAL	d6f7f64746b8664bc08e5a27e2bfc5c1	165959	665193725	0	
art/charcombo/1031	PYB	dc7dadc7caad57b9fb48bc5b8289a93f	248986	4074323455	0	
art/charcombo/1040	NPK	c9146be381d2dd63459b90b5e72a6148	95788	4179229564	0	
art/charcombo/1041	FJE	3841b32fe9039c423445eb41e4ac656d	109675	781914674	0	
art/charcombo/1042	XHG	4de60f4d9bb989c4d626fa6d9a29799a	113978	1010332992	0	
art/charcombo/11007	DCO	cb9cef98ff7b23a42038da0771397fa8	136729	3687093886	0	
art/charcombo/11011	CVY	0ab74d6302a3864fed9bff9fddb68c37	212125	3189670338	0	
art/charcombo/8004	VXJ	924f2710c1cbf141e40ced2063b87a6c	135799	4085005504	0	
art/charcombo/8005	ZKN	6ed93660348a38e5e1a81a65e928ee1e	195179	1715376631	0	
art/charcombo/8006	TIE	fb279289172f873c4ad7b880dd258d4b	119219	3078871647	0	
art/charcombo/8015	AZC	55d3f5932e9caa175e80e6e35c714cb9	243297	88968656	0	
art/charcombo/8016	KCK	63748c8d0754c5f7963c84834710b745	224951	85739304	0	
art/charcombo/8018	MNX	dd55588948ab58b457064ae6f3b0ceec	216890	1859900514	0	
art/charcombo/8024	BCR	783c2ec94923b696f234ac743e3b2d60	246815	1328437830	0	
art/charcombo/8026	NAB	3103596926b64727612d3c58e4c0ad4b	234015	2086723674	0	
art/enemy/amon	JGL	e1bfc832a403f58266c50e46f02fcf8d	4653998	1885217947	0	WUP+TJZ+MZY
art/enemy/buer	ZJC	6c101cfc8dd82e3916b94b6a4bddb035	3977243	2806919723	0	WUP+TFM+MZY
art/enemy/enemy01	FYP	73368c44a64b5598d9afd5e8ad52dd8a	745824	422741528	0	WUP+TBK
art/enemy/enemy02	RTP	c23ad32be80ecc2f1f66b0b64317d95d	119195	887179241	0	WUP+TBK
art/enemy/enemy03	TVB	ba6ea18a940a6bef14fc273d8881c830	223682	1211023046	0	WUP+FYP+TBK
art/enemy/enemy04	GHO	1ffa74b75cc5c9434866e8f48530c8b8	1346446	1873599227	0	WUP+VTI+TBK
art/enemy/enemy05	VTI	1d655d4cb43444f0e0caf8de88e0b5ed	225809	110701886	0	WUP+TBK
art/enemy/enemy06	JSY	b650765acff676f709aedbd58b211e67	1203692	1314748399	0	WUP+TBK
art/enemy/enemyacv	SGS	a685e385af50d756f4c226be3bbf32fb	1884967	3714653888	0	WUP+MZY
art/enemy/enemyasdg	BLN	27440ac93bdc53ad3eda4ac876a9cfd6	769179	1315846372	0	WUP+MZY
art/enemy/enemybb	ZXK	7d874737c9e29c8dec653ec92c56155d	1597824	1929134928	0	WUP+MZY
art/enemy/enemybbv	NQS	bb66e9e3012651979d1745f3358f0be6	1613083	2519864221	0	WUP+ZXK+ISL+MZY
art/enemy/enemybc	CGJ	44a93ce462c243766d4f755788cb767a	861767	2852933153	0	WUP+MZY
art/enemy/enemybm	DKC	89dde3b95cf23033fee2ff25bc6cefb6	960612	1328006522	0	WUP+MZY
art/enemy/enemyca	JXW	b577489bacde2d6491c40d56dca9e1c1	1247509	3164403539	0	WUP+DKC+MZY
art/enemy/enemycl	KIV	8a104c0a48fc8fcdad96f7c6d135be61	781660	1688267595	0	WUP+MZY
art/enemy/enemyclt	YAD	3912b6dd22c4a3137bd1b95a17248446	1434479	2188042329	0	WUP+MZY
art/enemy/enemycv	ISL	fecf307b5504ab2d2dc4961c69b0f4ad	1947777	1871422759	0	WUP+MZY
art/enemy/enemycvl	ATQ	32397b4b6cfae8d7d37460fea60d9822	1798924	657850562	0	WUP+MZY
art/enemy/enemydd	VKI	3a02027968c8bd5bf2c5a7b02533c1ae	967117	1544529873	0	WUP+DKC+JXW+MZY
art/enemy/enemysm	WZQ	28245f564801f89ff4b4c8f47ee667a0	937980	3950329227	0	WUP+MZY
art/enemy/fortress	TFM	7bfb1db873a60d224c02997fe0667d5c	5516495	3706451426	0	WUP+MZY
art/enemy/laguzacv	FTA	1039ffd892eb9f691d259f1481591f22	3540861	1352930336	0	KPV+WUP+TJZ+MZY
art/enemy/laguzap	TJZ	9b45fd6bce7c9a3c961bc0f54891ff2d	2634395	3828013781	0	WUP+JXK+MZY
art/enemy/laguzasdg	MUA	d1fb8011dd2d5d0c383ba9218bd6fdbc	3866498	2188536654	0	WUP+TFM+MZY
art/enemy/laguzbb	JXK	6d08fe8cf3c98581730a3332546b0f0f	5239239	509469732	0	NAX+WUP+MZY
art/enemy/laguzbb2	VCD	190cdb6fb155a22afc5c2dc356833e06	6197370	2816238044	0	WUP+TFM+MZY
art/enemy/laguzcv	ZJK	de9e21ed15c3f9b700a28b33d9e4d266	4250653	4150595380	0	WUP+TFM+MZY
art/enemy/laguzcv2	RXX	71144ef1a4b0132e36e87706d765652f	5247437	429828810	0	WUP+TJZ+MZY
art/enemy/laguzdd	QZF	8a359e07f6a1a0f2ed0601d8ef4fe0ea	4220097	1122375602	0	WUP+MZY
art/equipicon_p1	XPN	4267e15759bbc5cef14d4a91610042a8	1427940	1860984316	0	
